,date_commenced,claim,verdict
1301,2012-10-16,veteran sacrificed country,1
1302,1960-10-21,talked american ambassador,0
1303,1984-10-21,said number occasion exactly believe soviet union,1
1304,1976-10-06,hope mr ford either,1
1305,2012-10-16,said first year put immigration plan would deal immigration challenge,0
1306,2016-10-19,voted senator think case,0
1307,1984-10-07,done candidate president ever done told election,0
1308,2004-10-08,suggested get brit german french go make clear iranian expect party world give nuclear ambition,1
1309,2016-10-09,locker room talk told,0
1310,1992-10-11,time run much debt time longer friend,1
1311,1960-10-13,well must say uh mr truman uh method expressing thing politics fifty year president united state,0
1312,1996-10-16,let look fact,1
1313,2000-10-17,argued reverse trend take back,0
1314,2016-10-09,injured turned light powered factory,0
1315,1988-10-13,something want lead something course past many year even though vice president least allegedly charge war,1
1316,2000-10-03,,1
1317,1992-10-15,glad respond,1
1318,2016-09-26,taken home page website hillaryclinton com turned fact checker,0
1319,2012-10-22,made sure isolated,0
1320,1984-10-21,force includes syria mind want u succeed want kind peace dominant lebanon dominant territory,1
1321,1976-09-23,think real issue campaign must decide november second whether vote promise performance two year white house,1
1322,2012-10-16,candy job going come back,1
1323,1988-09-25,know people pick make enormous difference ability govern set high standard,1
1324,1996-10-16,longview texas day met woman almost tear able keep job spending time husband cancer,0
1325,1992-10-19,got notice,1
1326,2000-10-03,mr greenspan thought missed opportunity say third way get better rate return social security monies coming trust,1
1327,2000-10-03,think fair price pay destroy precious part america environment,1
1328,2000-10-03,told criterion appoint judge,0
1329,1992-10-19,call sequester,1
1330,1996-10-06,always disagree,1
1331,1992-10-11,phase industry whole intellectual talent industry,1
1332,2016-10-09,think look letter get lot people worried maybe place donald trump america,0
1333,1960-10-21,engaged debate whether war mean communizing world whether use subversion infiltration economic struggle rest,0
1334,2008-10-15,true friend supporter warren buffett example could afford pay little tax order,0
1335,1976-10-06,would restore concept fireside chat integral part administration franklin roosevelt,0
1336,2004-10-13,health care program end line item federal government budget lead control,1
1337,2016-09-26,built unbelievable company,0
1338,1960-10-07,incidentally point senator kennedy attacked foreign policy,1
1339,2012-10-22,nothing could truth,1
1340,2004-10-13,bob regrettably moved far enough along,1
1341,2004-09-30,american military force nearby field use best trained troop world go kill world number one criminal terrorist,0
1342,1996-10-06,carry little card pocket called tenth amendment,0
1343,1960-10-21,support president position,1
1344,2016-10-19,feel absolutely important uphold fact trauma,1
1345,2016-10-09,think would serious mistake,1
1346,2012-10-16,tax saving,1
1347,2016-10-09,expect able implement,1
1348,2004-10-08,abroad war,0
1349,2012-10-03,fact wrong said president proposing change current retiree,0
1350,2016-09-26,going stop,1
1351,2012-10-03,know path taking working,1
1352,2012-10-03,right answer government say make private sector become efficient effective,1
1353,2012-10-22,get u track balanced budget,1
1354,1992-10-15,since suggested format hope good,1
1355,2012-10-22,say talking middle east help middle east reject kind terrorism seeing rising tide tumult confusion,1
1356,2008-09-26,said store safely,0
1357,2004-10-13,shop steward stand say promise going stop outsourcing,0
1358,1988-09-25,wrote anti terrorist report government,0
1359,1984-10-07,military morale high,1
1360,2000-10-03,throughout career public service fought working men woman country middle class family,0
1361,1992-10-19,want lowest low,1
1362,2008-10-15,want focus early childhood education providing teacher higher salary exchange support,1
1363,1980-10-28,noticed recently governor reagan frequently quote democratic president acceptance address,0
1364,1976-09-23,efficiency simplicity uh ability people understand government control uh substantial benefit derived complete reorganization,1
1365,2016-10-19,big proponent,1
1366,2000-10-11,make sure society hopeful possibly every single child america must educated,1
1367,2016-10-19,going make america great,1
1368,2004-10-13,nation ever veto u,1
1369,2004-10-13,gotten flu shot intend want make sure vulnerable get treated,0
1370,1988-09-25,think,1
1371,1996-10-06,fact fell podium chico lit ground hit ground call cell phone trial lawyer saying think got case,0
1372,1988-09-25,seen authoritatively written twice done injustice say sorry,1
1373,2016-10-19,new hampshire day,0
1374,2008-10-07,conversation,0
1375,2004-09-30,got show serious regard,1
1376,1980-10-28,notice governor reagan recently mentioned reagan kemp roth proposal,0
1377,2016-10-09,say way want say bill clinton abusive woman,1
1378,2000-10-03,ingenuity eight year ago,0
1379,2000-10-03,man tonight named george mckinney milwaukee,0
1380,2012-10-03,lot point want make tonight important one year ago became luckiest man earth michelle obama agreed marry,0
1381,2016-10-09,take look mosul,1
1382,2004-09-30,get casualty report every day,0
1383,1976-09-23,think gave good opportunity think go,1
1384,1996-10-06,look poor people still live cuba,1
1385,1992-10-15,talking early childhood education disadvantaged little child,0
1386,2016-10-19,million people right way,0
1387,2016-10-19,mosul sunni city,0
1388,2000-10-03,one important way looking ask going fight,1
1389,1976-10-06,uh mr brezhnev met vladivostok december purpose trying take initial step could salt ii agreement would go l,0
1390,1960-09-26,many point made would like comment upon,1
1391,2012-10-16,spent time said prayer remarkably two month later young man mom showed looked unbelievable good new,0
1392,2000-10-03,senior covered poor senior prescription drug paid meantime plan help poor senior meantime could one year two year,1
1393,2016-10-09,ordinary time ordinary election,1
1394,2016-10-09,divided nation people like believe tremendous hate heart,1
1395,2004-10-13,plenty people standing line become citizen,0
1396,1980-09-21,man tonight respond charge chose attend,0
1397,2000-10-11,happen believe strongly marriage man woman,1
1398,1984-10-21,believe idea amnesty put root lived even though sometime back may entered illegally,1
1399,1996-10-06,fight much money,1
1400,2016-10-09,let tell president united state nothing going happen,1
1401,1980-10-28,typical long standing inclination use american power resolve dispute diplomatically peacefully show exercise military power best proven actual use,1
1402,2008-09-26,afraid senator obama understand difference tactic strategy,1
1403,1960-09-26,cabinet,0
1404,1992-10-15,say something,1
1405,1996-10-06,proved sign reasonable tort reform,1
1406,2012-10-03,magnitude tax cut talking governor would end resulting severe hardship people importantly would help u grow,1
1407,2012-10-22,make point kind clarity leadership decision always popular,0
1408,1992-10-19,spent whole adult life close military,0
1409,1960-10-07,secondly mentioned problem older citizen,0
1410,1992-10-19,law violated much suggest somebody represents foreign country anything make corrupt taxpayer agree,1
1411,1996-10-06,discussing whitewater,1
1412,2016-10-09,catastrophic certain way,1
1413,1992-10-19,going running ad pretty soon show promised u going hold line spending tax budget summit going show much increased little stuff,1
1414,1992-10-11,still thing,0
1415,2000-10-03,care child,1
1416,2016-09-26,proud,1
1417,2016-09-26,take anything table,1
1418,1984-10-07,want understood beginning open door stronger olympics,1
